"","CASE_ID","GPS_NAC_ADOPTER","SURVEY_SOURCE","STATE","HOME","HAVESOLAR","WINTER_NOPV_BINNED","SUMMER_NOPV_BINNED","PN1","PN2","PN3","E2","BB1","BB2","BB3","BTE8","BE13","BE10","Co3","VB1","VB2","VB3","VA1","VA2","VA3","VT1","VT2","VT3","VE1","VE2","VE4","VO1","VO2","VO3","CIJM1","CIJM2","CIJM3","CNS1","CNS2","CNS4","SQFT_BINNED","STANCE","PEOPLE_TOT_3PLUS","HAVE_KIDS","GENDER","AGE_BINNED","EDUC_BINNED","FINANCIAL","INCOME_BINNED","RETIRED"
"2692",2692,3,2,4,NA,1,3,5,5,5,4,5,5,5,5,5,4,4,5,4,3,4,5,5,5,5,5,4,2,3,3,3,3,4,4,4,4,2,2,3,2,2,0,0,0,4,4,1,2,1
"2693",2693,3,2,4,NA,1,8,6,5,5,5,5,5,5,5,5,4,5,4,4,5,4,5,5,5,4,4,2,2,4,2,5,5,4,4,4,4,2,2,2,2,1,0,0,1,4,4,1,4,1
"2694",2694,3,2,2,NA,1,NA,NA,5,5,4,5,5,5,5,5,4,5,4,4,3,3,5,4,4,3,4,2,2,2,2,3,3,2,3,3,3,2,2,2,NA,2,0,0,1,3,4,1,95,0
"2695",2695,3,2,4,NA,1,5,10,5,5,5,5,5,5,5,5,98,5,5,5,5,3,4,4,5,4,3,2,2,1,0,5,4,4,3,4,4,2,2,3,3,1,0,0,1,3,2,2,3,0
"2696",2696,3,2,4,NA,1,4,5,4,5,5,5,4,4,5,3,2,3,3,4,4,4,4,3,4,5,4,4,3,2,2,4,4,5,4,4,4,3,3,3,2,4,1,1,99,3,3,2,4,0
"2697",2697,3,2,4,NA,1,6,8,4,3,3,4,4,3,4,5,4,5,4,4,4,4,5,3,4,5,5,4,4,4,3,4,4,4,1,1,1,3,2,3,2,3,0,0,0,4,2,2,95,1
"2698",2698,3,2,2,NA,1,5,6,5,5,4,5,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,2,4,4,5,3,3,3,3,3,2,NA,2,0,0,0,3,4,1,5,0
"2699",2699,3,2,4,NA,1,7,11,1,1,1,1,1,1,1,5,5,5,1,5,2,1,1,1,1,4,5,4,5,1,5,1,4,4,1,3,3,2,1,1,4,4,0,0,0,4,3,1,5,0
"2700",2700,3,2,1,NA,1,3,3,5,5,5,5,5,5,5,5,5,5,5,4,3,2,4,5,5,4,5,5,2,2,1,2,2,1,5,5,4,1,2,2,2,2,1,1,0,1,3,2,4,0
"2701",2701,3,2,4,NA,1,5,11,1,1,1,1,3,1,1,4,4,5,4,1,1,1,2,1,3,4,5,3,2,1,3,1,1,1,4,5,4,1,1,1,2,4,0,0,0,3,2,2,4,1
"2702",2702,3,2,4,NA,1,7,4,4,4,3,5,5,4,5,5,4,5,5,4,4,4,4,4,4,5,5,3,3,3,3,2,2,2,4,4,4,3,4,5,1,3,1,0,0,4,2,1,2,1
"2703",2703,3,2,4,NA,1,5,NA,4,4,5,5,4,4,4,4,3,98,5,5,5,5,5,5,5,5,5,3,3,3,4,4,5,3,3,4,3,4,4,3,1,3,0,0,0,4,3,1,2,1
"2704",2704,3,2,4,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,4,4,5,1,4,4,3,4,3,4,3,2,3,4,3,4,2,3,0,0,0,3,4,1,3,0
"2705",2705,3,2,4,NA,1,7,11,3,5,5,1,3,3,4,5,5,5,5,3,3,3,5,3,3,5,5,5,3,3,3,3,5,3,1,4,3,1,1,1,3,5,1,0,0,4,2,1,95,1
"2706",2706,3,2,4,NA,1,11,11,3,3,4,5,3,3,3,5,3,5,5,4,4,4,4,3,4,5,5,5,4,2,2,4,4,4,4,3,3,3,2,3,4,97,1,1,0,3,2,1,5,0
"2707",2707,3,2,2,NA,1,11,11,4,3,3,3,3,98,3,5,4,5,4,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,97,1,1,0,2,2,2,3,0
"2708",2708,3,2,4,NA,1,7,9,1,1,98,1,1,1,1,1,3,98,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,90,1,1,0,1,2,2,3,0
"2709",2709,3,2,4,NA,1,3,11,3,4,4,5,5,4,3,5,2,4,4,4,3,1,3,4,5,4,4,1,1,2,2,4,4,4,3,3,3,3,3,3,2,3,1,1,0,1,2,1,5,0
"2710",2710,3,2,4,NA,1,3,3,3,3,4,3,3,3,4,4,3,3,3,4,4,3,4,3,3,3,4,3,2,4,4,3,3,3,3,3,3,3,2,3,1,3,1,1,1,1,2,2,3,0
"2711",2711,3,2,1,NA,1,3,4,2,2,2,5,3,4,4,4,3,5,3,4,4,4,5,4,4,5,4,4,4,1,1,1,1,3,4,3,4,4,3,3,1,97,0,0,1,3,2,2,NA,0
"2712",2712,3,2,2,NA,1,7,11,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,5,4,2,2,3,4,3,4,2,4,3,3,3,2,3,2,0,0,0,3,4,1,5,1
"2713",2713,3,2,4,NA,1,8,11,3,3,1,3,5,4,4,5,5,5,3,3,2,2,2,2,3,2,4,2,3,3,4,4,4,5,3,3,3,2,3,4,3,3,0,0,0,4,3,1,95,0
"2714",2714,3,2,4,NA,1,5,7,3,4,3,4,4,3,3,4,4,5,4,4,4,3,5,4,4,5,5,5,4,4,4,4,4,3,4,4,4,3,3,3,3,4,NA,99,0,4,4,1,3,1
"2715",2715,3,2,1,NA,1,9,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,3,4,3,4,4,4,2,1,NA,0,1,3,4,1,2,1
"2716",2716,3,2,4,NA,1,10,8,5,5,4,5,4,5,5,3,4,4,3,4,4,4,3,5,4,2,3,1,3,4,2,5,5,3,3,3,3,2,3,2,3,2,1,1,0,3,3,1,4,1
"2717",2717,3,2,4,NA,1,7,11,1,1,2,1,2,1,3,5,3,5,4,2,1,1,1,1,1,5,5,5,5,3,3,2,4,1,3,3,4,2,2,2,2,5,1,1,0,2,2,2,4,0
"2718",2718,3,2,4,NA,1,10,NA,4,4,4,5,4,4,4,4,4,4,4,4,4,2,4,5,5,2,4,3,1,3,2,3,2,4,4,4,3,3,3,2,4,2,1,0,0,3,NA,1,95,0
"2719",2719,3,2,4,NA,1,9,8,5,5,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,1,1,2,3,3,4,4,2,2,2,1,2,2,2,NA,99,0,4,4,1,3,1
"2720",2720,3,2,4,NA,1,5,11,3,3,4,2,98,2,5,5,5,5,5,4,4,3,4,4,5,5,5,5,3,5,2,4,2,3,2,3,3,2,2,3,2,5,NA,99,0,4,3,1,4,1
"2721",2721,3,2,4,NA,1,5,4,3,3,5,4,3,2,4,4,2,4,4,4,4,4,5,4,1,3,5,4,1,1,3,3,3,3,4,4,3,3,2,3,1,4,1,1,0,NA,3,2,95,1
"2722",2722,3,2,4,NA,1,NA,NA,4,5,5,5,5,5,5,5,4,4,5,5,5,3,5,5,5,5,5,4,99,1,1,2,3,2,3,4,4,1,2,1,4,3,0,0,0,4,3,2,95,1
"2723",2723,3,2,4,NA,1,7,5,4,2,3,2,4,2,4,5,3,5,4,4,4,2,3,2,3,5,5,3,4,4,3,2,5,4,3,3,3,4,4,4,3,5,0,0,0,4,4,1,4,0
"2724",2724,3,2,1,NA,1,6,10,4,2,2,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,1,1,0,NA,2,2,5,0
"2725",2725,3,2,4,NA,1,7,11,4,3,4,2,3,3,4,4,4,5,3,1,2,1,2,3,3,4,4,3,2,3,3,3,2,2,3,3,3,3,3,2,4,5,1,1,0,2,4,1,95,0
"2726",2726,3,2,4,NA,1,8,10,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,5,4,4,3,2,4,4,4,4,4,3,2,3,3,4,3,0,0,0,3,3,99,95,0
"2727",2727,3,2,3,NA,1,4,6,5,5,4,4,5,4,5,4,4,5,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,4,2,2,3,3,2,0,0,0,4,3,1,99,1
"2728",2728,3,2,4,NA,1,9,7,1,3,1,5,3,2,2,5,5,5,5,4,2,2,3,3,4,5,5,3,1,1,3,2,2,4,2,2,3,4,4,3,4,1,0,0,0,3,3,1,5,0
"2729",2729,3,2,4,NA,1,6,10,3,3,3,4,3,4,4,5,4,4,4,3,3,3,5,5,5,5,4,4,5,4,3,5,4,4,1,1,3,3,2,3,4,90,0,0,0,3,3,1,4,1
"2730",2730,3,2,4,NA,1,3,4,2,2,3,2,2,2,2,4,4,4,4,3,4,2,4,4,2,3,5,4,1,2,3,2,4,2,2,3,4,1,2,1,2,90,NA,0,0,NA,99,99,95,99
"2731",2731,3,2,4,NA,1,3,8,5,4,4,4,4,98,4,2,4,2,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,2,1,2,2,1,1,1,97,1,1,1,2,2,3,1,0
"2732",2732,3,2,4,NA,1,6,9,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,2,2,2,4,3,0,0,1,3,NA,1,3,0
"2733",2733,3,2,1,NA,1,5,9,4,4,5,4,4,4,4,5,4,5,3,4,2,2,3,2,3,4,4,2,1,2,1,4,5,3,1,3,2,2,2,3,4,3,1,1,0,NA,4,1,95,0
"2734",2734,3,2,4,NA,1,5,5,4,5,4,5,4,4,4,3,3,3,3,3,4,3,3,3,3,4,5,4,2,2,3,2,2,4,4,4,3,3,3,3,1,2,1,1,0,2,3,2,4,0
"2735",2735,3,2,1,NA,1,6,5,5,5,5,5,4,5,5,5,5,4,5,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,3,3,4,2,3,3,2,3,0,0,0,1,2,3,99,0
"2736",2736,3,2,4,NA,1,5,7,4,4,4,4,4,4,5,98,5,98,5,4,4,3,4,5,4,5,5,5,5,5,4,5,5,4,3,3,3,2,3,3,4,3,1,0,0,3,2,2,3,0
"2737",2737,3,2,4,NA,1,4,3,5,5,4,3,5,4,5,5,5,5,5,4,3,3,4,4,5,4,5,3,2,2,3,4,3,2,2,3,4,1,1,1,3,3,1,1,1,2,2,2,95,0
"2738",2738,3,2,4,NA,1,6,5,1,1,1,1,1,1,1,5,3,5,5,2,2,3,4,1,5,5,5,5,3,2,2,4,3,5,3,3,3,3,3,3,2,90,0,0,0,3,4,1,4,0
"2739",2739,3,2,4,NA,1,6,11,1,1,1,2,3,1,3,4,3,5,4,5,5,5,5,3,5,5,5,3,1,4,3,3,3,3,4,4,4,3,3,3,4,4,1,1,0,1,2,1,5,0
"2740",2740,3,2,4,NA,1,6,7,5,4,4,5,4,4,4,5,5,4,5,5,4,4,5,4,5,5,5,4,1,3,1,5,3,4,4,3,4,3,3,4,4,97,1,0,0,3,4,1,95,1
"2741",2741,3,2,4,NA,1,11,11,4,4,4,3,4,3,4,4,3,4,4,4,5,3,3,2,4,4,4,3,3,3,3,3,4,4,3,2,3,3,3,2,3,3,0,0,1,3,3,1,4,0
"2742",2742,3,2,4,NA,1,6,6,3,3,4,3,4,3,4,5,5,5,5,4,4,4,4,5,5,5,5,5,4,4,2,3,3,3,5,5,5,4,5,5,2,97,1,1,0,2,2,3,3,0
"2743",2743,3,2,4,NA,1,11,11,4,4,5,4,4,3,4,5,5,5,5,4,4,3,4,5,5,5,5,5,3,4,3,3,4,3,4,5,4,2,3,3,4,2,1,1,1,1,3,1,5,0
"2744",2744,3,2,4,NA,1,NA,NA,3,3,4,4,3,3,4,4,3,4,4,5,5,4,4,5,5,4,5,4,4,4,4,4,4,4,4,3,4,3,4,4,NA,97,NA,99,99,NA,2,2,95,0
"2745",2745,3,2,4,NA,1,NA,6,3,3,4,4,4,5,4,5,4,5,4,4,4,4,5,4,4,5,4,4,3,3,2,4,4,3,4,4,4,4,4,4,1,4,1,1,0,4,NA,1,95,1
"2746",2746,3,2,4,NA,1,7,8,4,4,4,4,4,3,4,4,4,4,4,5,5,4,5,4,5,5,5,3,4,4,4,3,4,4,2,3,3,3,3,3,2,2,0,0,0,4,2,1,95,1
"2747",2747,3,2,2,NA,1,5,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,3,3,3,3,3,3,3,2,3,3,3,0,0,0,3,4,4,4,0
"2748",2748,3,2,4,NA,1,7,10,5,2,2,5,3,1,4,4,3,3,3,3,3,3,3,2,3,3,4,3,1,1,1,2,3,3,4,4,4,4,4,3,1,3,1,0,0,2,2,2,5,0
"2749",2749,3,2,3,NA,1,7,8,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,3,5,5,5,5,5,3,2,5,5,5,4,4,4,4,4,4,4,4,NA,99,0,1,3,1,4,0
"2750",2750,3,2,4,NA,1,11,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,3,2,2,4,2,2,3,3,1,3,4,2,1,0,1,4,4,1,5,0
"2751",2751,3,2,2,NA,1,5,7,5,5,5,5,5,5,5,3,3,3,5,4,4,4,4,4,4,4,4,4,1,2,1,4,3,4,4,4,3,4,4,4,NA,3,1,0,0,2,3,3,4,0
"2752",2752,3,2,4,NA,1,6,11,4,4,4,5,4,4,4,5,3,5,5,4,4,3,5,4,5,4,5,5,4,3,4,4,3,4,3,3,4,2,2,2,NA,2,NA,99,1,3,3,2,4,1
"2753",2753,3,2,4,NA,1,2,3,5,5,5,5,5,5,5,4,3,4,5,5,5,4,5,5,5,4,5,2,1,2,3,5,3,5,3,3,3,1,1,2,2,1,0,0,0,4,3,1,3,1
"2754",2754,3,2,2,NA,1,5,9,5,98,3,98,5,98,5,5,5,5,5,4,4,4,5,5,5,5,5,4,3,4,3,5,4,3,3,4,4,2,2,2,NA,4,1,1,1,1,4,2,5,0
"2755",2755,3,2,4,NA,1,7,9,5,5,5,5,5,3,5,5,5,5,5,5,5,4,5,4,5,5,5,4,3,3,3,3,3,4,5,5,4,4,4,4,NA,3,1,1,1,2,2,2,5,0
"2756",2756,3,2,4,NA,1,8,8,1,99,1,3,99,4,5,4,5,5,5,99,99,99,99,99,2,99,4,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,0,0,0,4,2,1,2,1
"2757",2757,3,2,4,NA,1,6,11,2,2,5,4,4,2,3,5,3,4,2,4,3,2,3,3,3,5,5,4,3,2,3,3,3,4,4,4,4,5,5,2,3,4,NA,99,1,1,4,1,5,0
"2758",2758,3,2,2,NA,1,3,4,4,3,4,4,4,3,4,4,98,3,3,3,3,3,3,3,3,4,4,4,3,3,4,3,4,4,4,4,4,3,3,3,2,4,0,0,NA,1,3,2,4,0
"2759",2759,3,2,4,NA,1,3,4,5,5,5,5,4,5,5,5,98,5,5,5,5,5,5,5,5,5,5,4,1,3,3,4,4,4,5,4,5,1,1,2,2,2,0,0,1,NA,4,1,95,1
"2760",2760,3,2,4,NA,1,9,11,4,3,3,4,4,3,3,3,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,2,2,NA,99,1,2,2,3,1,0
"2761",2761,3,2,4,NA,1,5,7,4,4,4,5,4,2,4,4,4,4,4,4,4,3,5,4,3,3,5,2,3,3,4,3,4,4,4,4,3,3,2,3,4,4,0,0,0,4,3,1,95,1
"2762",2762,3,2,4,NA,1,9,11,4,1,4,1,4,1,3,3,3,3,4,5,5,5,5,5,5,5,5,5,3,3,3,4,3,5,4,4,5,3,4,5,4,4,0,0,1,3,3,1,4,0
"2763",2763,3,2,4,NA,1,6,9,1,3,1,1,3,1,3,3,2,5,3,1,1,3,2,1,5,5,5,4,1,1,5,1,5,5,4,2,2,3,5,4,3,3,0,0,0,3,2,1,5,0
"2764",2764,3,2,4,NA,1,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,3,2,4,1,4,2,97,NA,99,1,3,2,3,4,0
"2765",2765,3,2,4,NA,1,6,7,4,4,3,4,4,4,4,5,4,4,4,4,4,3,5,3,3,5,4,4,4,3,3,4,3,3,4,3,4,3,3,4,4,5,0,0,0,4,4,1,5,1
"2766",2766,3,2,4,NA,1,NA,NA,4,4,4,4,4,4,4,4,3,4,3,5,4,4,4,4,4,4,4,3,3,4,2,4,4,4,3,3,3,2,2,3,1,2,0,0,1,3,2,1,4,0
"2767",2767,3,2,4,NA,1,10,6,4,5,5,3,4,4,4,5,5,4,5,4,3,5,5,3,5,5,5,5,3,5,4,5,5,5,5,5,4,4,4,4,2,3,1,0,1,3,2,1,2,1
"2768",2768,3,2,4,NA,1,7,11,1,1,1,2,3,3,3,4,4,5,4,1,1,1,3,2,2,3,4,2,1,1,3,1,2,2,2,2,2,2,3,3,2,90,NA,99,99,NA,99,99,99,99
"2769",2769,3,2,4,NA,1,4,6,4,4,4,3,4,4,4,5,4,5,5,3,4,4,2,3,3,4,4,3,3,3,3,4,3,3,3,3,3,3,2,3,3,5,0,0,0,4,NA,1,4,1
"2770",2770,3,2,4,NA,1,6,11,4,4,5,5,5,5,5,5,4,5,5,5,4,5,5,3,3,5,5,5,4,4,1,3,1,4,3,3,1,3,1,3,2,3,1,1,0,2,2,1,4,0
"2771",2771,3,2,4,NA,1,4,5,1,1,4,1,1,1,1,5,4,5,5,2,2,3,4,2,4,4,5,3,3,1,3,2,5,3,4,4,5,2,3,3,3,4,0,0,0,3,3,1,5,0
"2772",2772,3,2,4,NA,1,11,11,4,4,3,4,3,3,4,5,5,5,3,4,5,3,5,4,4,4,5,3,3,3,3,5,3,5,3,4,2,3,3,4,4,3,1,0,0,3,4,1,5,0
"2773",2773,3,2,1,NA,1,6,6,4,4,4,5,4,4,5,4,3,4,3,4,5,4,4,5,4,5,4,4,1,3,1,2,2,1,3,3,3,2,2,1,NA,3,1,0,0,3,NA,3,1,1
"2774",2774,3,2,4,NA,1,3,4,5,5,5,5,5,5,5,5,2,3,5,5,5,5,4,3,3,4,5,4,3,4,4,4,5,5,3,2,3,3,4,4,2,4,NA,99,1,1,3,1,4,0
"2775",2775,3,2,4,NA,1,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,3,3,2,3,4,4,3,4,3,2,3,1,NA,3,1,1,1,1,3,2,3,0
"2776",2776,3,2,3,NA,1,3,8,5,4,99,5,5,4,5,5,5,5,5,3,3,4,5,3,3,4,3,4,3,3,4,3,4,4,4,3,3,2,3,3,1,3,0,0,99,3,4,1,3,1
"2777",2777,3,2,4,NA,1,5,5,3,2,3,3,4,3,4,4,3,4,4,3,3,1,3,3,4,4,4,3,3,3,2,3,3,3,4,3,4,3,2,2,2,4,1,1,0,1,2,2,4,0
"2778",2778,3,2,4,NA,1,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,3,5,3,5,3,4,3,2,3,3,5,4,5,2,3,3,3,3,3,3,3,1,1,NA,2,3,1,5,0
"2779",2779,3,2,4,NA,1,5,5,4,4,3,4,5,3,4,4,3,3,4,5,4,4,5,3,2,4,4,4,2,3,2,2,2,4,2,2,1,2,2,3,1,3,0,0,1,4,2,2,2,1
"2780",2780,3,2,4,NA,1,5,5,3,3,4,2,4,4,3,5,5,5,4,3,3,2,2,3,4,4,4,4,3,3,3,3,4,4,3,3,3,3,4,4,3,4,0,0,0,NA,4,2,99,1
"2781",2781,3,2,4,NA,1,4,7,4,4,4,4,4,3,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,1,1,0,3,2,2,1,1
"2782",2782,3,2,2,NA,1,6,10,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,1,0,0,2,2,1,3,0
"2783",2783,3,2,4,NA,1,7,6,3,3,4,98,98,98,4,5,4,5,5,3,1,1,5,3,1,5,0,5,1,3,2,3,3,3,4,4,4,1,3,2,2,5,1,0,0,4,3,1,95,1
"2784",2784,3,2,4,NA,1,5,4,5,4,5,3,4,2,4,5,4,4,4,5,4,4,5,3,4,4,5,4,3,5,3,5,5,5,4,4,3,2,2,3,1,4,0,0,0,3,4,1,4,0
"2785",2785,3,2,4,NA,1,8,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,99,3,3,3,4,99,1,1,1,3,1,1,4,2,1,0,NA,NA,2,1,95,0
"2786",2786,3,2,4,NA,1,3,3,1,1,4,1,1,2,2,5,4,4,4,1,1,1,2,5,3,5,4,5,5,2,3,1,3,4,3,2,3,2,3,3,3,5,1,1,0,1,3,3,5,0
"2787",2787,3,2,4,NA,1,7,6,5,5,2,5,3,3,5,2,2,3,3,5,5,5,4,3,2,4,5,4,4,4,4,4,5,5,3,4,4,2,2,3,2,90,1,1,0,4,4,2,2,1
"2788",2788,3,2,4,NA,1,7,9,3,3,3,1,3,3,2,5,4,4,4,3,3,2,3,1,2,3,4,3,3,2,3,1,2,2,3,3,3,2,2,3,4,4,NA,99,0,4,2,1,4,1
"2789",2789,3,2,1,NA,1,NA,NA,5,5,3,5,5,5,5,5,5,5,98,5,3,1,5,5,5,2,5,1,0,1,3,1,3,5,1,1,1,1,1,1,NA,1,0,0,0,4,4,1,95,0
"2790",2790,3,2,4,NA,1,7,6,4,3,2,98,98,98,5,3,4,5,3,4,3,3,4,2,4,5,5,4,2,4,3,5,4,3,5,4,5,5,3,4,3,4,0,0,1,3,3,1,4,0
"2791",2791,3,2,4,NA,1,6,11,3,4,3,4,98,98,3,5,98,5,3,4,1,1,5,1,5,1,5,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,0,0,0,2,1,1,2,0
"2792",2792,3,2,4,NA,1,NA,NA,4,3,4,4,5,98,5,5,5,5,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,2,3,3,2,2,1,99,1,1,0,3,NA,1,95,1
"2793",2793,3,2,2,NA,1,6,5,5,5,4,5,5,5,5,3,5,5,4,5,5,4,5,5,5,3,5,1,4,5,1,5,4,3,5,5,4,3,2,2,2,2,0,0,0,4,4,1,NA,1
"2794",2794,3,2,4,NA,1,5,11,4,4,3,5,5,5,4,5,3,4,4,5,5,4,5,4,4,5,5,5,3,3,3,4,4,4,3,4,4,4,3,4,4,4,1,1,1,1,2,2,3,0
"2795",2795,3,2,4,NA,1,9,8,4,4,4,4,5,98,4,5,3,5,5,3,3,2,4,4,4,5,4,4,1,3,1,3,3,3,3,3,3,2,2,2,1,4,1,0,1,4,1,1,1,1
"2796",2796,3,2,2,NA,1,11,11,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,5,5,4,4,5,3,4,5,4,4,4,4,4,4,4,3,2,1,1,0,2,4,1,95,0
"2797",2797,3,2,4,NA,1,8,11,1,1,1,1,3,1,1,4,4,5,5,1,1,2,4,5,3,4,5,5,4,4,2,3,3,5,2,2,2,4,3,3,3,5,1,0,0,4,3,2,2,1
"2798",2798,3,2,4,NA,1,5,6,5,5,5,5,5,5,5,5,3,5,3,5,5,5,4,5,5,3,5,1,1,1,1,2,1,2,4,1,1,1,1,1,2,2,0,0,0,4,2,2,4,1
"2799",2799,3,2,4,NA,1,9,7,3,3,2,4,4,98,4,2,5,5,4,4,4,3,5,4,4,5,5,3,3,4,5,4,4,4,4,5,4,4,4,3,4,3,0,0,0,4,4,1,95,0
"2800",2800,3,2,2,NA,1,9,9,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,3,3,3,1,0,1,2,3,3,4,0
"2801",2801,3,2,3,NA,1,4,3,5,5,5,5,5,5,5,4,4,4,4,5,5,5,4,5,4,5,5,4,3,5,3,5,5,5,4,3,3,2,2,3,3,1,0,0,0,3,4,2,3,1
"2802",2802,3,2,4,NA,1,5,10,3,3,2,5,4,3,3,5,4,4,4,4,3,2,5,3,3,4,5,3,5,4,5,3,5,3,2,1,2,3,1,1,3,3,0,0,0,3,4,1,95,0
"2803",2803,3,2,4,NA,1,7,8,4,4,4,4,3,3,4,4,3,4,3,4,3,3,4,4,4,3,4,3,2,2,3,2,4,3,3,3,3,4,3,3,3,3,1,1,0,1,3,1,5,0
"2804",2804,3,2,4,NA,1,NA,NA,3,3,4,4,4,3,4,5,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,2,3,0,0,0,1,NA,1,3,0
"2805",2805,3,2,4,NA,1,9,11,3,2,4,1,3,3,4,5,5,5,5,2,2,1,3,5,2,5,5,5,4,5,1,2,4,2,5,5,4,2,3,1,2,5,1,0,0,3,2,1,3,0
"2806",2806,3,2,2,NA,1,8,8,4,3,1,3,3,3,4,5,5,4,4,5,4,3,5,3,1,5,5,2,3,1,2,4,3,4,4,3,3,3,2,1,NA,5,0,0,0,4,3,1,4,1
"2807",2807,3,2,1,NA,1,4,5,4,4,4,5,4,5,5,4,4,4,3,4,4,4,4,4,4,5,5,3,3,3,3,3,4,3,4,4,4,2,3,3,3,3,1,0,0,3,3,2,4,0
"2808",2808,3,2,4,NA,1,8,11,4,3,4,3,3,2,4,5,3,5,4,4,3,3,5,3,4,5,5,4,2,3,3,3,4,5,4,4,4,3,3,4,2,5,1,0,0,4,2,2,2,1
"2809",2809,3,2,4,NA,1,7,5,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,3,4,3,3,3,3,2,3,4,3,3,3,3,2,3,2,2,3,0,0,1,3,2,2,2,1
"2810",2810,3,2,4,NA,1,9,11,4,4,2,4,5,4,4,4,5,5,4,5,5,3,3,3,4,4,5,5,5,5,3,4,4,3,3,3,3,3,2,2,1,4,1,1,0,2,2,1,5,0
"2811",2811,3,2,4,NA,1,4,6,4,1,4,1,3,1,5,5,5,5,5,3,3,3,1,4,5,5,5,5,1,2,2,3,3,3,4,4,4,4,3,4,3,4,1,0,0,2,2,2,3,0
"2812",2812,3,2,4,NA,1,9,11,4,98,4,3,4,98,5,4,5,5,5,3,4,4,5,4,5,4,4,3,2,1,3,2,3,3,3,3,3,1,1,1,2,99,1,0,99,4,2,2,3,1
"2813",2813,3,2,4,NA,1,4,5,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,3,4,4,4,4,1,2,3,3,2,3,3,3,4,3,3,3,3,3,0,0,1,3,4,2,4,0
"2814",2814,3,2,4,NA,1,8,11,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,3,4,4,4,2,4,4,2,3,2,4,1,1,0,0,2,2,2,2,0
"2815",2815,3,2,4,NA,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,5,4,5,5,5,3,3,3,1,2,2,2,2,0,1,1,3,NA,2,95,0
"2816",2816,3,2,4,NA,1,4,5,2,4,1,5,2,3,3,4,3,3,3,4,1,1,2,4,3,1,4,2,1,2,3,4,4,4,4,5,4,4,4,2,NA,2,0,0,0,1,4,2,4,0
"2817",2817,3,2,4,NA,1,6,9,5,1,5,1,4,1,5,4,3,5,5,5,5,4,5,5,5,5,5,5,5,5,3,3,0,4,4,4,4,4,3,4,4,4,0,0,0,3,NA,1,5,0
"2818",2818,3,2,4,NA,1,5,10,3,3,3,1,3,1,3,4,3,4,4,3,3,3,4,3,0,3,4,4,1,2,3,2,3,5,3,1,3,3,2,2,3,90,0,0,0,4,3,1,95,1
"2819",2819,3,2,4,NA,1,4,10,3,1,1,1,3,1,3,5,3,4,3,4,2,2,3,4,4,4,4,4,3,3,3,2,2,1,4,3,3,1,2,2,1,5,0,0,0,4,4,2,NA,1
